           0.      22.17524         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       677.341         INDEF       772.034         INDEF     -4.481735         INDEF         INDEF            0.      17.73202         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF      17.10247         INDEF         INDEF         INDEF         INDEF         INDEF            0.         INDEF         INDEF         INDEF         INDEF
     109.3333     0.6858514    0.01281722     0.2788582     0.1025378      0.695009   0.003862754     -59.15981     0.2844874       677.341     0.5624582       772.034     0.4081481    -0.0151835    0.00128362    0.08454043      3.233614      21.50612    0.02048144     0.0201038      26507.31      30997.12      10.03828       9.86839       11451       36313   -0.02241858   0.006314304   0.005840521   0.005984402    0.01059583   0.005710259   0.009094984    0.00585931          64           0          15           0    0.00417109      7.396036      45.28532      1011.684     0.6095834      24482.15      20.87656      21.00455      10.03342      10.11971    0.00324558       36.8345      82.00001   0.005202491   0.005845449   0.001514214   0.001639019
         112.     0.6394106    0.01146289     0.2465221    0.09170309     0.6960057   0.003524029     -59.07624     0.2567981       677.341     0.5255523       772.034     0.3809611    -0.0137473   0.001134527    0.08252725      3.253153      21.58224    0.01964131    0.01929137      26857.24      31233.02      10.02404      9.860158       11977       37991   -0.02462362   0.005604795   0.001025737   0.005203221   0.005615017   0.005086852  -0.003516153   0.005228845          64           1          15           0   0.001562963      7.226765      46.31397      1034.664     0.5677366      24793.06      20.95269      21.08177      10.01918      10.10601   0.003244879      38.52501      84.00001   0.005575839   0.006271572   0.001562686   0.001692353
     114.6667     0.5950363    0.01194778     0.2597884    0.09483254     0.6929414    0.00405177     -58.96242     0.2857645       677.341     0.6065015       772.034     0.4389722   -0.01346205   0.001121783    0.08332933      3.272347      21.66033    0.02202307    0.02158384       27274.7      31462.11      10.00729      9.852223       12653       39841   -0.02046552    0.00641476  -0.006334334   0.006349426   0.004647727   0.006040864   -0.00688362   0.006328212          63           3          15           0   0.002267428      7.504552      47.65507      1064.625     0.5280648      25163.04      21.03078      21.16042      10.00243      10.08992   0.003244012      40.69761           86.   0.005982758   0.006733592   0.001625082   0.001761039
     117.3333     0.5570119    0.01127259     0.2487697    0.09018075     0.6923297   0.004107703      -58.9017     0.2882192       677.341      0.625936       772.034     0.4541806   -0.01290241   0.001019768      0.079037      3.291208      21.73203     0.0221972    0.02175429      27618.86      31666.59      9.993679       9.84519       13248       41649   -0.02028117   0.006367417   -0.01076634   0.006396476   0.005563944   0.006073535  -8.110800E-4   0.006365784          64           2          15           0   0.001152359      7.609696      48.81187      1090.468       0.49402      25467.86      21.10248      21.23278      9.988818      10.07685   0.003243301      42.60987           88.   0.006384445   0.007190678   0.001679871   0.001821347
         120.     0.5123656    0.01026864     0.2336607    0.08278843     0.6908206   0.004311189     -58.84063      0.300675       677.341     0.6665602       772.034     0.4848252   -0.01150497   9.092244E-4    0.07902884      3.309751      21.82274    0.02198149    0.02154413      27971.36      31869.03      9.979909      9.838271       13907       43462   -0.01922087   0.006670489   -0.01216494   0.006757295   0.006534057   0.006384269   -0.00444626   0.006675039          65           2          15           0   0.002495538      7.965848      50.04351      1117.982     0.4538836      25779.93      21.19319      21.32478      9.975049      10.06363   0.003242581      44.72783           90.   0.006933504   0.007818994   0.001740773   0.001888357
     122.6667     0.4752117   0.009677517      0.224183    0.07921389     0.6908206   0.004266182     -58.83587     0.2998959       677.341     0.6748203       772.034     0.4925507   -0.01066233   8.378032E-4    0.07857601      3.327987      21.90447    0.02233985    0.02188759      28267.48      32057.45      9.968475      9.831871       14507       45277   -0.01892785   0.006578253   -0.01514683   0.006643184     0.0124035   0.006228842  -8.343483E-4   0.006402366          67           1          15           0   0.002796871      8.009447      51.15558      1142.827     0.4205199       26041.6      21.27492      21.40767      9.963614      10.05266    0.00324196      46.65617           92.   0.007468472   0.008431961   0.001796489   0.001949663
     125.3333     0.4380725   0.008247993     0.1890447    0.06751274     0.6888134   0.004020407     -58.85491     0.2777853       677.341     0.6426364       772.034     0.4678606  -0.009708173   7.001740E-4    0.07212212      3.345928      21.99283    0.02063682    0.02025235      28599.23      32227.62      9.955807      9.826122       15233       47069   -0.01988561   0.005786915    -0.0192513   0.005929373   0.006979481   0.005487419  -0.005565972   0.005692338          67           2          15           0   0.001074399      7.840753      52.43705      1171.455     0.3872516      26334.78      21.36327      21.49716      9.950947      10.04051   0.003241277      48.98946      93.99999   0.008095047   0.009149455   0.001864096   0.002024019
         128.     0.4099506   0.007130744     0.1723793    0.05880162     0.6903807   0.003558474     -58.94151     0.2458989       677.341     0.5837702       772.034     0.4241086  -0.008925756   6.054431E-4    0.06783101      3.363586      22.06487    0.01905079    0.01872394      28842.92      32382.23      9.946595      9.820926       15813       48806   -0.01614844    0.00498906   -0.02088105   0.005203275   0.003859554   0.004806288  -0.002651775   0.005010556          68           1          15           0    0.00176817       8.59393       53.4177      1193.363     0.3620359      26550.02      21.43531      21.57026      9.941734      10.03167   0.003240776      50.85352      95.99999   0.008642932   0.009779042   0.001918424   0.002083746
     130.6667     0.3712125   0.006351381      0.154532    0.05313946     0.6839744   0.003749348     -59.08121     0.2565334       677.341      0.613828       772.034     0.4462032  -0.008158338   5.283708E-4    0.06476451      3.380969      22.17264    0.01873818    0.01841896      29229.05      32533.88      9.932157      9.815853       16801       50693   -0.01239804   0.005079051   -0.02423593   0.005406127  -0.001336143   0.004978511   0.002663864   0.005190602          70           1          15           0   0.001421424      8.456728      55.09183      1230.764     0.3274645      26890.47      21.54308      21.67923      9.927296      10.01784   0.003239963      54.02884      97.99999   0.009534949    0.01080112   0.002010867   0.002185407
     133.3333     0.3306526   0.004898914     0.1248702    0.04185634     0.6786398   0.003408636      -58.9735     0.2334765       677.341     0.5598454       772.034     0.4097085  -0.006972542   4.066461E-4    0.05832107      3.398088      22.29826    0.01620613    0.01596847      29577.91      32674.71      9.919274      9.811164       17795       52638   -0.01192658    0.00454962    -0.0214314   0.004799502  -0.001435389   0.004423058  -0.005560356   0.004622432          73           0          15           0   0.001108294      8.900107      56.68863      1266.435     0.2910988      27197.89      21.66871      21.80704      9.914414      10.00549   0.003239231      57.22346      99.99999    0.01069455    0.01213998   0.002104272   0.002288087
         136.     0.3069383   0.004595505      0.119776    0.03953202     0.6779266   5.699055E-4     -59.02015     0.0388734       677.341      0.095248       772.034    0.06955282         -0.04         INDEF         INDEF      3.414953      22.37906    0.01637939    0.01613459      29820.67      32803.78      9.910399      9.806883       18559       54643  -0.002048517   0.001805688  -0.003401367   0.002831359   2.786457E-4   7.759788E-4  -0.001126281    0.00118759          74           0          30           0   2.087291E-4      9.179974      57.88654      1293.198     0.2699534      27411.45      21.74951      21.88892      9.905539      9.997003   0.003238709      59.67887          102.    0.01151441    0.01308418   0.002176442   0.002367416
     138.6667     0.2817822    0.00401957     0.1049169    0.03457765     0.6754703   0.003135605     -59.13403     0.2134003       677.341     0.5319636       772.034     0.3865682  -0.006067418   3.289840E-4    0.05422142      3.431571      22.47191    0.01559985    0.01537781      30078.22       32926.5      9.901063      9.802829       19438       56780  -0.008711556     0.0040975   -0.02089632   0.004329727   0.003291583   0.004030621   8.898809E-4   0.004183565          74           1          15           0   0.002172677       9.20661      59.24621      1323.573     0.2475319      27637.67      21.84235      21.98306      9.896202      9.988078   0.003238141      62.50389          104.    0.01253324    0.01425984   0.002259672   0.002458908
     141.3333     0.2634027    0.00379043     0.0983284    0.03260652     0.6752461   0.003700813     -58.87993     0.2540042       677.341     0.6413971       772.034     0.4681334  -0.005122487   3.121431E-4    0.06093585      3.447952      22.54514    0.01573703    0.01551322      30291.52      33042.06      9.893391      9.799026       20214       58921   5.057870E-4   0.005174383   -0.02165026   0.005410755   7.354032E-4   0.005116607   0.001763895    0.00530234          74           2          15           0   0.001372389       9.09388      60.40642      1349.491     0.2312014      27825.06      21.91559      22.05716       9.88853      9.980742   0.003237678      64.99787          106.    0.01340176    0.01526073   0.002333067   0.002539579
         144.     0.2500047   0.003708651     0.0962057    0.03190302     0.6762561   0.003750595     -58.78124     0.2546095       677.341     0.6622078       772.034     0.4826448  -0.004876956   2.947218E-4     0.0604315      3.464102      22.60182    0.01622733    0.01598737      30471.37      33150.49      9.886963      9.795468       20909       60968   0.006488852   0.005152459   -0.02229805   0.005423459  -0.002358493   0.005084749   1.310428E-5   0.005299143          74           3          15           0   9.317526E-4      9.093642      61.45038      1372.815     0.2193679      27982.79      21.97227      22.11421      9.882102      9.974605   0.003237275      67.23152          108.    0.01411367    0.01607738   0.002398816   0.002611859
     146.6667     0.2358046   0.003720196    0.09882437    0.03221784     0.6757911   0.004192912      -58.7579      0.283848       677.341     0.7526628       772.034     0.5483798  -0.004386891   2.949505E-4    0.06723452      3.480029      22.66531    0.01726617    0.01699511      30655.37      33253.09      9.880426      9.792113       21666       63043   0.008334327    0.00609806   -0.01745404   0.006317775  -0.004050728   0.005953335   0.007526952   0.006199813          75           3          15           0   0.002498781       9.40882      62.63329      1399.241     0.2068362      28143.59      22.03576      22.17807      9.875566      9.968384   0.003236835      69.66444          110.    0.01495862    0.01704619    0.00247051   0.002690717
     149.3334     0.2067219   0.003147654    0.07899074    0.02689357     0.6699548   0.004402274     -58.68749     0.2851633       677.341     0.7843068       772.034     0.5666128  -0.003525266   2.445333E-4    0.06936591      3.495741      22.80823    0.01665852    0.01640792      30902.17      33352.37       9.87172      9.788877       22784       65207      0.007458   0.005870955    -0.0222299   0.006302486  -0.007726139   0.005829753   0.003537561   0.005978312          73           7          15           0   0.001704647      8.626918      64.34351      1437.449     0.1808222       28358.9      22.17867      22.32401       9.86686      9.960108   0.003236227      73.25758          112.     0.0170499    0.01948472   0.002576908   0.002807739
         152.     0.1910344   0.002970268    0.07750801    0.02589419     0.6645177   0.004389145     -59.16983     0.2901632       677.341     0.7923855       772.034     0.5692716  -0.003404303   2.242211E-4    0.06586404      3.511243      22.89391     0.0170146    0.01675086      31128.46      33448.62      9.863799      9.785748       23925       67410   0.003405209   0.005610603   -0.02729987   0.006054497  -2.015115E-4   0.005608508  -7.136969E-5   0.005781913          76           6          15           0   4.869231E-4      8.959595      66.02976       1475.12     0.1670426      28556.04      22.26436      22.41007      9.858939      9.952587   0.003235659      76.92463          114.    0.01844076     0.0210823   0.002685969   0.002927669
     154.6667     0.1838974   0.003352332    0.09164049      0.029607     0.6658716   0.005215039     -59.41188     0.3498685       677.341     0.9667185       772.034     0.6925355  -0.003247638   2.412751E-4    0.07429249      3.526543      22.93526    0.01997395    0.01961496       31261.3      33542.86      9.859176      9.782693       24634       69728   0.004277576   0.006855308   -0.03210713   0.007341634   0.006571611   0.006797058   0.004577712   0.006892576          78           4          15           0   4.399620E-4      9.580455      67.05247      1497.967     0.1608414      28671.81       22.3057      22.45114      9.854315      9.948195   0.003235328      79.20329          116.    0.01915336    0.02189177   0.002753637   0.003002078
     157.3334     0.1713342   0.003155362    0.08452114     0.0278674     0.6641934    0.00533979     -59.89327     0.3524142       677.341      1.002512       772.034     0.7072401  -0.003040264   2.337633E-4    0.07688914      3.541646      23.01208     0.0201814     0.0198139      31434.17      33635.82      9.853188      9.779688       25610       72077  -0.003083178   0.007263409   -0.02635161   0.007647029    0.01620481   0.007162038   0.004587615   0.007052143          78           5          15           0    0.00356059      9.198937      68.37962      1527.616     0.1497397      28822.72      22.38253       22.5288      9.848327      9.942494   0.003234913      82.34005          118.    0.02054989     0.0235065   0.002846759   0.003104441
         160.     0.1637538   0.002844351    0.07617819    0.02512063     0.6650466   0.004956914     -59.27656     0.3230705       677.341     0.9414665       772.034     0.6712862  -0.002815338   2.074690E-4    0.07369237      3.556559      23.06121    0.01902486    0.01869669      31557.98      33722.81       9.84892      9.776883       26346       74312  -0.005738626   0.006696214   -0.02403845   0.007086863   0.007882075   0.006599294     0.0102072   0.006671719          78           6          15           0   0.002023013      9.196028      69.45022      1551.535     0.1431096      28930.31      22.43166      22.57797      9.844059      9.938449    0.00323459      84.70547          120.    0.02149663    0.02459066   0.002916923   0.003181618
     162.6667     0.1494622    0.00294466    0.08160491    0.02666503     0.6600919   0.005417966     -59.73582     0.3480975       677.341      1.029037       772.034     0.7277598  -0.002626234   2.025836E-4    0.07713842      3.571286      23.16036    0.02160503    0.02118227      31754.07      33808.17      9.842195      9.774138       27608       76645   -0.01007331    0.00726492   -0.02203016   0.007714071    0.01291482   0.007003097    0.01773313   0.007100247          82           4          15           0   0.002999136      9.365877      71.12801      1589.013     0.1304745      29101.16      22.53081      22.67832      9.837333      9.932057   0.003234104      88.76141          122.    0.02354283    0.02696212   0.003037496   0.003314168
     165.3334     0.1404313   0.002557431    0.07094033    0.02301688     0.6594957   0.005061754     -59.56779     0.3192045       677.341     0.9710895       772.034     0.6854072  -0.002378477   1.780038E-4    0.07483942      3.585834      23.22803    0.01995515    0.01959441       31885.9      33887.91      9.837696      9.771581       28513       78981  -0.004186027   0.006415985   -0.02725593   0.007039792    0.01480302   0.006290738    0.01196882   0.006288753          81           5          15           0   0.001562406      9.499339      72.35743       1616.48     0.1225161      29215.72      22.59848      22.74666      9.832835      9.927791   0.003233761      91.66998          124.    0.02504994    0.02870622   0.003123919   0.003409204
     168.0001     0.1342148   0.002542537    0.07318414    0.02316361     0.6594957   0.004599765     -59.80433     0.2929507       677.341     0.8934787       772.034     0.6334482  -0.002413371   1.701563E-4    0.07050566      3.600206      23.27719      0.020766    0.02037488      32009.61      33963.68      9.833492      9.769156       29405       81324   0.002767078   0.006070212    -0.0214969   0.006425015    0.01325727   0.005782754    0.01613471   0.005816622          83           4          15           0   0.001469301      9.982086      73.52449      1642.554     0.1171032      29323.36      22.64764      22.79572      9.828631      9.923799   0.003233447      94.53677          126.    0.02620523    0.03002779    0.00320903   0.003502781
     170.6667     0.1222093   0.002390016    0.07017098    0.02203486     0.6534604   0.005552597     -60.02755     0.3531996       677.341      1.072761       772.034     0.7643515  -0.001890768   1.594770E-4    0.08434508      3.614408      23.37893    0.02144322    0.02102905      32195.44       34039.2      9.827207      9.766745       30862       83744  -0.002199339   0.007500653   -0.01549799   0.007861142    0.01206826   0.007340896    0.01344101   0.007561912          85           4          15           0    0.00180818      10.14132      75.35056      1683.348     0.1065165      29485.03      22.74938       22.8986      9.822347      9.917829   0.003232975      99.21942          128.    0.02877101    0.03300304   0.003348333   0.003655915
     173.3334     0.1132182   0.002317798    0.06902552    0.02174287     0.6505108   0.007244579       -59.834     0.4681157       677.341      1.426566       772.034      1.017172  -0.001572516   1.657328E-4     0.1053934      3.628445       23.4619    0.02245725    0.02200329      32339.98      34108.76      9.822344      9.764528       32078       86117   -0.01796039   0.009928427   -0.01259067    0.01015693    0.01329253   0.009744864    0.01292673   0.009857514          88           3          16           0   0.002840323      10.07826      76.85293      1716.913    0.09859386       29610.7      22.83235      22.98251      9.817483       9.91321   0.003232602      103.1275          130.    0.03104757    0.03564619   0.003464509   0.003783633
     176.0001     0.1088178   0.001995742    0.05889495    0.01861504      0.653229   0.005682447     -59.81488     0.3666792       677.341      1.146279       772.034     0.8142376  -0.001598882   1.361358E-4    0.08514438      3.642321      23.50494    0.02009683    0.01973291      32422.94      34172.47      9.819562      9.762502       32814       88455    -0.0152721   0.007784761    -0.0124285    0.00793348   0.008470209   0.007715188     0.0055745   0.007709431          87           4          15           0   5.257284E-4      10.00986      77.73122      1736.532    0.09473607      29682.88      22.87539      23.02585      9.814701      9.910567   0.003232392      105.4929      132.0001    0.03229919    0.03709354   0.003534822   0.003860922
     178.6667      0.105203   0.001947658    0.05762824    0.01806184     0.6556219   0.005473389     -59.76866     0.3540725       677.341      1.123083       772.034     0.8027294   -0.00154948   1.598457E-4     0.1031609       3.65604      23.54162    0.02028951    0.01991624      32503.71      34231.93      9.816861      9.760614       33563       90890   -0.01288066   0.007701438  -0.009666742   0.007722049    0.00452234   0.007490078   0.005254963    0.00771575          86           5          15           0   0.001131709      10.17998      78.63624       1756.75    0.09159604      29753.03      22.91207      23.06245         9.812      9.908004   0.003232179      107.9002      134.0001    0.03340549    0.03836132   0.003606416    0.00393963
     181.3334    0.09666937   0.001748073    0.05091477    0.01630494      0.650268   0.004996133     -59.87859     0.3144186       677.341      1.020239       772.034     0.7232457  -0.001643227   1.232083E-4    0.07497946      3.669606      23.63347    0.01981333    0.01945764      32652.48      34272.91      9.811903      9.759315       35031       93225   -0.01076958   0.006755637  -0.003801235   0.006906043    0.01078597   0.006610589     0.0109333   0.006681213          87           6          15           0   9.050582E-4      9.750998      80.42792      1796.778    0.08409975      29881.98      23.00392      23.15515      9.807042      9.903308   0.003231773      112.6181      136.0001    0.03634468    0.04177022   0.003746794   0.004093982
     184.0001    0.09034091   0.002330075    0.06683437    0.02160822     0.6385107   0.006722802     -59.78619     0.4142393       677.341       1.35257       772.034     0.9539147  -0.001833961   1.501607E-4    0.08187783      3.683024      23.70698    0.02837096    0.02764806      32845.96      34307.63      9.805489      9.758216       37112       95619  -3.779048E-4   0.008756035  -0.001409917   0.008961661    0.01567741   0.008626969    0.01771832   0.008519425          86          10          15           0   0.001185184      9.566687      82.97114      1853.591     0.0787114      30049.39      23.07743      23.22704      9.800628      9.897243   0.003231227      119.3063      138.0001    0.03887912    0.04461723   0.003945706   0.004312732
     186.6668    0.08160857   0.001677833    0.04843659    0.01573947     0.6362175   0.006467602     -59.60933     0.3973735       677.341      1.309162       772.034     0.9280534  -0.001370924   1.179671E-4    0.08604936      3.696296      23.81735    0.02255428    0.02209645      32951.59      34336.52      9.802002      9.757302       38343       98142  -0.004309322   0.008362047   0.002243545   0.008521336   0.004609809   0.008140925    0.02110112   0.008269843          88           9          15           0   9.304794E-4      9.470366      84.44018      1886.412    0.07093441      30140.78       23.1878         23.34      9.797141      9.893946   0.003230926      123.2626      140.0001    0.04302958    0.04949846   0.004063367   0.004442123
     189.3334    0.07724951   0.001461685    0.04395856    0.01386677     0.6361168   0.005673232     -59.90353     0.3518784       677.341      1.169262       772.034     0.8253559  -0.001281865   1.076539E-4    0.08398224      3.709427      23.87695    0.02074127    0.02035138      33031.75      34369.77      9.799364      9.756251       39330      100698  -0.007012933   0.007376942   0.004740778   0.007447727   0.003183652   0.007029283    0.02197272     0.0072137          90           8          16           0   0.001674003      10.04932      85.65833      1913.625     0.0671126       30209.9       23.2474      23.40013      9.794502      9.891459   0.003230684      126.4347      142.0001    0.04545134    0.05231034   0.004157735   0.004545926
     192.0001    0.07261681   0.001313471    0.04072448    0.01259837     0.6361168    0.00644652     -59.75357     0.3946395       677.341       1.34953       772.034     0.9477236  -0.001080844   9.890047E-5    0.09150302       3.72242       23.9441    0.01981896    0.01946224      33109.09      34405.44      9.796824      9.755125       40345      103195  -0.006700581   0.008226486   0.007063269   0.008518931  -0.004353874   0.008059986    0.02106058   0.008228817          92           6          15           0   0.001711242      10.44919      86.86478      1940.577    0.06303055      30276.61      23.31454      23.46826      9.791964      9.889064   0.003230452      129.6968      144.0001    0.04834445    0.05569101    0.00425496   0.004652855
     194.6668    0.06683294    0.00134802    0.04262022    0.01313888     0.6304306   0.007668658     -59.44112     0.4788828       677.341      1.625613       772.034      1.148613  -9.011710E-4   9.428223E-5     0.1046219      3.735278      24.03422    0.02212388     0.0216806      33228.41      34441.82      9.792919      9.753978       42064      105804   -0.01124875   0.009743656    0.00330664    0.01005802  -0.005572637   0.009211382    0.03356691   0.009847898          95           5          15           0   7.082359E-4       10.5224      88.75669      1982.844    0.05796772      30379.67      23.40466      23.55917      9.788058      9.885375     0.0032301      135.2215      146.0001    0.05251839    0.06054419    0.00442014   0.004834455
     197.3335    0.06139207   0.001582354    0.05079515    0.01550384     0.6296526   0.009896367     -59.60226     0.6352564       677.341      2.146217       772.034      1.516688  -8.429363E-4   1.004353E-4     0.1191493      3.748005      24.12641    0.02835044    0.02763067      33306.45      34477.93      9.790372       9.75284       43244      108400  -0.005190788    0.01268603    0.01480305    0.01323292   0.004625924    0.01260579    0.01470707    0.01310894          96           5          15           0   9.620987E-4      10.73411      90.06719      2012.119    0.05313924      30447.01      23.49686       23.6536      9.785512       9.88297   0.003229865      139.0139      148.0001    0.05716476     0.0660367    0.00453337    0.00495896
     200.0001     0.0445201     0.0019369     0.0641476    0.01946561     0.5897978    0.02632045     -60.40797      1.700188       677.341      5.363305       772.034      3.748166  -4.421477E-4   1.151480E-4     0.2604289      3.760604       24.4753    0.04829553     0.0462367      33620.76      34507.66      9.780174      9.751904       49037      110915    0.01558201    0.02922598     0.0925666    0.03806469   -0.01051154    0.02909069   -0.02213716    0.02978969         101           9          23           0    0.00193813      10.85988      96.07061      2146.237    0.03829099      30717.62      23.84575       24.0094      9.775313      9.873363   0.003228869       157.632      150.0001    0.07878796    0.09159892   0.005092054   0.005573162
     202.6668    0.04203322   0.001925615    0.06299424     0.0193522     0.5911229    0.02660897      -60.4069      1.677152       677.341      5.432697       772.034      3.799157  -4.314227E-4   1.125593E-4     0.2609025      3.773077      24.53771    0.05091414    0.04863441       33665.7      34536.27      9.778724      9.751004       50102      113582    0.01304024    0.02895519    0.09711027    0.03885704   0.004989113    0.02848215   -0.05296624    0.03188685         101          10          15           0   0.002545076      10.59598      97.19418      2171.337    0.03611101      30755.84      23.90816      24.07304      9.773863      9.872014   0.003228696      161.0547      152.0001    0.08344302    0.09712147   0.005195619   0.005687042
     205.3335    0.04154848   0.001905918    0.06319562    0.01924883     0.5915719    0.02387047      -60.3103      1.493871       677.341      4.931589       772.034      3.448417  -4.756990E-4   1.077694E-4     0.2265494      3.785428       24.5503    0.05098436    0.04869571      33712.31      34562.54      9.777222      9.750179       51212      116217  -0.004340984    0.02696203    0.04094415    0.02895156    0.03085371    0.02797089   -0.01253708    0.02697586         102           9          15           0   0.001499598      10.77868      98.41897        2198.7    0.03576364      30795.42      23.92075      24.08353      9.772361      9.870616   0.003228512      164.6222      154.0001    0.08441094    0.09805851   0.005303304   0.005805484
     208.0001    0.04413002   0.001688397    0.05522755    0.01688397     0.6053697    0.01844318     -60.67455      1.175208       677.341      4.039827       772.034      2.785244  -5.123563E-4   9.072145E-5     0.1770671      3.797658      24.48486    0.04235566    0.04076466      33692.79      34589.79      9.777851      9.749324       50750      118654   0.001571583     0.0219366    0.02770933    0.02295953    0.01835027    0.02218322   5.802389E-4    0.02225574         100           9          15           0   0.001582572      10.69947      97.99865      2189.308    0.03808996      30778.61       23.8553      24.01511       9.77299       9.87121   0.003228575      163.1374      156.0001    0.07947742    0.09207439   0.005258547   0.005756294
     210.6668    0.04577301   0.001753955    0.05719796    0.01736327     0.6181854    0.01410143     -60.53609     0.9056025       677.341      3.192694       772.034      2.221565  -6.424197E-4   9.628494E-5     0.1498785      3.809772      24.44517    0.04242181    0.04082666      33673.09      34620.24      9.778485      9.748367       50312      121052    0.02022641      0.017799   0.005122438    0.01786765   0.009503541    0.01784715  -0.004574789    0.01756049          98           9          15           0   0.002493119      10.85171      97.63007      2181.078    0.03956263      30761.52      23.81561      23.97392      9.773624      9.871812    0.00322863      161.7297      158.0001     0.0766276    0.08865026    0.00521625   0.005709824
     213.3335    0.04356232   0.001583086    0.05468372    0.01598839     0.6156737    0.01403206     -60.52732     0.9027804       677.341      3.201177       772.034      2.229716  -5.822094E-4   9.207398E-5     0.1581458      3.821772      24.49891    0.04019212    0.03875562      33743.31      34644.24      9.776224      9.747616       51865      123363   0.003756154    0.01762647   0.001084024    0.01766506    0.02607211    0.01812124   0.007330036    0.01726048         102           6          15           0   1.305995E-4      11.69787      99.19055      2215.936    0.03766051       30821.9      23.86936      24.02742      9.771363      9.869683   0.003228399      166.7208      160.0001    0.08050887    0.09311942   0.005365958   0.005874422
     216.0002    0.04512253   0.001536209    0.05170641    0.01528508      0.627201    0.01077681     -60.35943      0.691193       677.341      2.554573       772.034      1.777535  -6.941370E-4   1.105242E-4     0.1592254      3.833659      24.46071    0.03760898      0.036348      33731.86      34661.99      9.776592       9.74706       51562      125665    0.01113448    0.01404642   -0.01069766    0.01402072    0.01802944     0.0141878   0.004231818    0.01371997          99           7          15           0   5.837597E-4      11.44335      98.91284      2209.734     0.0390653      30812.11      23.83115      23.98766      9.771731      9.870028    0.00322844       165.747      162.0001    0.07772734    0.08977328   0.005336449   0.005841991
     218.6668    0.04517036   0.001267098    0.04364045    0.01267098     0.6286451   0.009024091     -60.34277     0.5720549       677.341      2.162511       772.034      1.502324  -6.525731E-4   7.796309E-5     0.1194703      3.845437      24.45956    0.03089269    0.03003644      33780.16      34682.66      9.775039      9.746412       52627      128048    0.00237498    0.01167754  -0.002946834    0.01176086    0.01665746    0.01178126    0.01382025    0.01151768         100           6          15           0   2.906567E-4      11.86201      99.93987       2232.68     0.0391826      30853.81         23.83      23.98441      9.770178       9.86856    0.00322829      169.1698      164.0001     0.0776406    0.08949959   0.005438811   0.005954519
     221.3335     0.0439026   0.001354976    0.04504793    0.01341357     0.6320322   0.009849193     -60.18043     0.6161213       677.341      2.403787       772.034      1.665929  -6.481860E-4   7.806254E-5     0.1204323      3.857108      24.49047    0.03403758    0.03300225       33813.2      34705.48      9.773977      9.745698       53351      130424     0.0011931    0.01277544  -0.001087717    0.01291579    0.02092099    0.01286019    0.02107738    0.01259665          98           8          15           0   5.905324E-4      11.27874      100.6963      2249.577      0.038077      30882.25      23.86091      24.01548      9.769116       9.86756   0.003228183      171.4967      166.0001    0.07987864    0.09209393   0.005508202   0.006030831
     224.0002    0.04254509   0.001358956    0.04561339    0.01338416     0.6329649   0.009713955     -60.69015     0.6088132       677.341      2.424896       772.034       1.65483  -6.413708E-4   7.631884E-5     0.1189933      3.868674      24.52457    0.03524688    0.03413692      33861.54      34726.65      9.772427      9.745036       54478      132753  -0.002242812    0.01266654  -0.002694124    0.01277077    0.03111189    0.01288775   0.009542115    0.01223728          97           9          15           0   2.902243E-4      11.61455      101.7802      2273.793    0.03690922      30923.96      23.89501       24.0493      9.767566      9.866095   0.003228031      175.1188      168.0001    0.08242329    0.09500307   0.005616457   0.006149846
     226.6668    0.04091395   0.001376122    0.04595861    0.01362291     0.6349178    0.01022777     -60.17632     0.6327358       677.341      2.572602       772.034      1.773475  -5.903520E-4   7.673715E-5     0.1299854      3.880136      24.56701    0.03714631    0.03591774      33902.43      34744.41      9.771116      9.744481       55354      135211   0.001371836    0.01329943  -0.009230611    0.01347834    0.02572262    0.01362586   0.008938191    0.01296848          98           8          15           0   0.001121939      11.38136      102.7175      2294.732    0.03547936      30959.26      23.93746       24.0922      9.766254      9.864856   0.003227902      177.9341      170.0001    0.08570378    0.09882572   0.005699831   0.006241555
     229.3335    0.04196015   0.001184473    0.03935735     0.0116657     0.6410921   0.008638513      -60.8895      0.533347       677.341      2.244464       772.034      1.516076  -5.782992E-4   6.670654E-5     0.1153495      3.891499       24.5396    0.03108956    0.03022407      33916.34      34758.26      9.770671      9.744048       55744      137756  -0.005001893    0.01149366  -0.004062062    0.01153501    0.02958357    0.01175599   0.002358089    0.01094303          97           8          15           0   0.001639934      11.38229      103.0434      2302.013    0.03645496      30971.26      23.91005      24.06275       9.76581      9.864435   0.003227858      179.1875      172.0001    0.08356608    0.09618002   0.005737615   0.006283074
     232.0002    0.03732079   0.001093917    0.03763454    0.01093917      0.627128   0.007414198     -60.60939     0.4794096       677.341      1.930741       772.034      1.317319  -5.610885E-4   6.521762E-5     0.1162341      3.902762      24.66682    0.03229922    0.03136744      34049.11      34775.54      9.766429      9.743508       59087      140258   6.064712E-4   0.009694216   -0.01383601   0.009656817   0.003217107   0.009701119   0.002741506   0.009479887         100           9          19           0   0.001164423      11.83599      106.2501      2373.648    0.03240412      31085.88      24.03726      24.19064      9.761567      9.860424   0.003227437      189.9316      174.0001    0.09393785     0.1081853   0.006057777   0.006635099
